01G2A-1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000031,0.002999,0.044992,0.119978,0.159971,0.289948,0.669879,1.309764,2.019636,2.789497,3.569356,4.229237,4.599171,4.639164,4.569176,4.599171,4.859124,5.019095,5.039091,4.929111,4.729147,4.529183,4.189245,3.949288,3.679337,3.309403,3.059448,2.82949,2.639524,2.469555,2.359575,2.129616,2.029634,1.689695,1.359755,0.939831,0.529904,0.119978,0,0
01G2A-3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001701,0.029881,0.131762,0.339832,0.679923,1.256665,1.967695,2.496298,2.861573,3.281999,3.66984,4.040856,4.214999,4.108413,3.924309,3.91462,4.205309,4.44755,4.534757,4.505688,4.379723,4.263447,4.001826,3.808033,3.585171,3.246034,3.003792,2.79062,2.606516,2.451482,2.344896,2.131724,2.054206,1.705379,1.38562,0.959276,0.542621,0.125965,0,0
01G2A-5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00051,0.014,0.076,0.119999,0.119999,0.209999,0.549997,1.109994,1.759991,2.549987,3.399983,4.159979,4.559977,4.579977,4.469977,4.479977,4.759976,4.939975,4.969975,4.859975,4.689976,4.539977,4.239978,4.039979,3.789981,3.429983,3.189984,2.959985,2.769986,2.609987,2.499987,2.279988,2.189989,1.829991,1.479992,1.039995,0.589997,0.139999,0,0
01G2B-0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000022,0.15273,0.158097,0.310206,0.669979,1.124623,1.724419,2.180627,2.596831,3.240851,3.846078,4.420818,4.723346,4.723346,4.625756,4.596479,4.762382,4.801418,4.713587,4.518408,4.274433,4.059736,3.737689,3.522992,3.288776,2.976489,2.761791,2.566612,2.400709,2.264083,2.156734,1.951796,1.873724,1.551678,1.249149,0.868549,0.487949,0.117108,0,0
01G2B-1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043,0.014001,0.100006,0.190011,0.190011,0.230013,0.480027,0.990055,1.700095,2.640147,3.620202,4.410246,4.830269,4.900273,4.85027,4.860271,5.060282,5.150287,5.120285,4.970277,4.750265,4.530252,4.190233,3.940219,3.670204,3.300184,3.040169,2.800156,2.590144,2.400134,2.260126,2.020113,1.910106,1.570087,1.25007,0.870048,0.490027,0.110006,0,0
01G2B-3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002431,0.036513,0.100646,0.222736,0.461322,0.802663,1.390414,2.112411,2.662187,3.007032,3.341101,3.670591,4.012766,4.177839,4.076588,3.871863,3.851937,4.121582,4.35251,4.438004,4.398597,4.292934,4.178159,3.928643,3.755427,3.534259,3.207875,2.977839,2.766959,2.584711,2.440939,2.335884,2.125287,2.039712,1.704175,1.377426,0.963522,0.549294,0.125224,0,0
01G2B-5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038,0.0173,0.079249,0.19875,0.340415,0.593777,1.100406,1.772042,2.478873,3.219492,3.899483,4.40403,4.582126,4.441682,4.203204,4.104068,4.272593,4.411377,4.45103,4.401464,4.292419,4.2032,3.985109,3.846325,3.657974,3.360577,3.1524,2.954136,2.775698,2.636913,2.527868,2.299864,2.220559,1.85377,1.496894,1.040887,0.584879,0.138785,0,0
01G2C-0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000069,0.0052,0.058997,0.119995,0.109995,0.179992,0.529977,1.209948,2.049912,3.03987,3.97983,4.709799,5.069784,5.109782,5.049784,5.039785,5.179779,5.189778,5.069784,4.839793,4.559805,4.309816,3.949831,3.689842,3.429854,3.089868,2.859878,2.649887,2.459895,2.299902,2.179907,1.949917,1.849921,1.529935,1.219948,0.839964,0.47998,0.109995,0,0
01G2C-1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039,0.010999,0.073996,0.129993,0.119994,0.17999,0.449976,0.949949,1.649911,2.669856,3.859792,4.869738,5.339712,5.319713,5.139723,5.049728,5.159722,5.159722,5.059727,4.859738,4.599752,4.359765,4.019783,3.769797,3.509811,3.15983,2.919843,2.699854,2.489866,2.319875,2.179883,1.949895,1.839901,1.509919,1.209935,0.829955,0.469975,0.109994,0,0
01G2C-3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001066,0.006632,0.011183,0.034137,0.116602,0.30465,0.541619,0.977238,1.660684,2.282096,2.765567,3.229068,3.677363,4.082187,4.276494,4.189535,4.032005,4.022242,4.295598,4.510378,4.578717,4.529904,4.402988,4.285835,4.032005,3.846513,3.62197,3.290038,3.055732,2.840952,2.645698,2.489494,2.372342,2.157562,2.069697,1.728002,1.396069,0.96651,0.546712,0.126915,0,0
01G2C-5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000023,0.0025,0.038999,0.109998,0.159998,0.289996,0.65999,1.239981,1.879971,2.559961,3.209951,3.769943,4.099938,4.189936,4.209936,4.369933,4.769927,5.059923,5.169921,5.119922,4.949925,4.779927,4.449932,4.209936,3.91994,3.529946,3.249951,2.989954,2.769958,2.589961,2.459963,2.219966,2.119968,1.759973,1.419978,0.979985,0.559991,0.129998,0,0
01G1A-0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000023,0.0024,0.043002,0.140006,0.230011,0.44002,0.930043,1.770081,2.810129,4.010184,5.110234,5.910271,6.190283,6.010275,5.650259,5.320244,5.140235,4.880223,4.570209,4.220193,3.860177,3.560163,3.210147,2.980136,2.770127,2.500114,2.340107,2.200101,2.090096,1.990091,1.910087,1.74008,1.670076,1.380063,1.110051,0.770035,0.44002,0.100005,0,0
01G1A-1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000046,0.004001,0.053012,0.120028,0.13003,0.180041,0.430099,0.920211,1.600367,2.57059,3.670843,4.631063,5.161185,5.241203,5.151182,5.111173,5.241203,5.251205,5.131178,4.911127,4.641065,4.391008,4.030925,3.780868,3.520808,3.18073,2.940675,2.720624,2.530581,2.360542,2.230512,2.000459,1.890434,1.560358,1.250287,0.860197,0.490113,0.110025,0,0
01G1A-3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000048,0.007157,0.054696,0.112024,0.233029,0.443795,0.745906,1.266889,1.969765,2.581821,3.017618,3.417108,3.774183,4.112387,4.25217,4.149779,3.982771,3.953928,4.196032,4.379566,4.417182,4.358576,4.233205,4.127529,3.886072,3.721176,3.517574,3.198499,2.986226,2.774123,2.59093,2.436649,2.321142,2.109039,2.022614,1.684526,1.356099,0.949371,0.532882,0.125913,0,0
01G1A-5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00003,0.013373,0.201313,0.368059,0.740701,1.35069,2.180013,2.871048,3.424723,3.906689,4.262762,4.424009,4.358209,4.101035,3.859798,3.81155,4.052788,4.265076,4.342272,4.303674,4.18788,4.081736,3.8212,3.637859,3.415921,3.087838,2.85625,2.643961,2.460621,2.315879,2.209734,2.007095,1.939548,1.621115,1.312331,0.916702,0.521073,0.125443,0,0
01G1B-0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000069,0.0043,0.048998,0.119996,0.169994,0.339989,0.799973,1.509949,2.279923,3.089896,3.86987,4.499848,4.779839,4.729841,4.599845,4.579846,4.799838,4.929834,4.919834,4.799838,4.609845,4.419851,4.099862,3.86987,3.609878,3.249891,2.989899,2.759907,2.549914,2.37992,2.249924,2.019932,1.929935,1.599946,1.279957,0.88997,0.499983,0.119996,0,0
01G1B-1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001149,0.036111,0.105939,0.205627,0.479688,0.905878,1.52257,1.964668,2.346651,2.909417,3.552028,4.117051,4.390221,4.360952,4.24388,4.263392,4.546317,4.721926,4.751194,4.653634,4.487781,4.34144,4.048759,3.853638,3.609737,3.268275,3.024374,2.809741,2.61462,2.46828,2.360963,2.156086,2.078038,1.736576,1.404871,0.975605,0.556095,0.126829,0,0
01G1B-3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001383,0.037509,0.136615,0.206645,0.318106,0.609192,1.109171,1.639185,2.131559,2.686795,3.388128,4.030193,4.385798,4.415432,4.356164,4.42531,4.721647,4.879694,4.879694,4.761159,4.573478,4.395676,4.099338,3.882024,3.644954,3.299226,3.072034,2.864598,2.686795,2.538626,2.449725,2.232411,2.153387,1.797782,1.461933,1.017426,0.57292,0.138291,0,0
01G1B-5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.02,0.129999,0.259998,0.329998,0.519996,1.019993,1.849987,2.82998,3.949972,4.969965,5.68996,5.859959,5.579961,5.159964,4.859966,4.769967,4.629968,4.429969,4.169971,3.899973,3.679974,3.369976,3.169978,2.969979,2.699981,2.519982,2.369983,2.239984,2.129985,2.059986,1.879987,1.809987,1.509989,1.219991,0.849994,0.479997,0.109999,0,0
01G1C-0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000617,0.027704,0.160929,0.294993,0.484975,0.840418,1.445496,2.120612,2.897845,3.886702,4.87667,5.583956,5.770743,5.495478,5.092411,4.797483,4.718836,4.581203,4.374754,4.119151,3.853716,3.627605,3.332678,3.126229,2.929611,2.664176,2.48722,2.339756,2.211954,2.103814,2.025167,1.848211,1.779394,1.484467,1.199371,0.835627,0.471884,0.10814,0,0
01G1C-1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000663,0.027506,0.18177,0.290327,0.573305,0.894055,1.420369,1.863906,2.406486,3.271307,4.198554,4.920101,5.173916,5.017722,4.754146,4.627238,4.724859,4.754146,4.666287,4.490569,4.26604,4.061036,3.748649,3.52412,3.28983,2.96768,2.752914,2.54791,2.372192,2.22576,2.118377,1.913373,1.815752,1.503364,1.210501,0.839541,0.478343,0.107383,0,0
01G1C-3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001167,0.031412,0.118307,0.23099,0.504374,0.883086,1.440786,2.136199,2.693469,3.089046,3.484472,3.844195,4.173088,4.296541,4.160687,3.973688,3.955765,4.184272,4.355853,4.394308,4.336489,4.211212,4.085936,3.835383,3.67156,3.459554,3.151182,2.929539,2.72717,2.534437,2.38025,2.264611,2.042968,1.956238,1.618956,1.310583,0.905844,0.510742,0.11564,0,0
01G1C-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000068,0.00917,0.035396,0.070842,0.19115,0.370112,0.53648,0.879191,1.47027,2.160212,2.77254,3.412441,3.98468,4.433947,4.588533,4.449989,4.223522,4.154357,4.321191,4.419327,4.399635,4.291662,4.144449,4.036457,3.810476,3.662993,3.47627,3.181664,2.985374,2.798939,2.632123,2.494747,2.396647,2.19052,2.112076,1.768374,1.43442,1.002168,0.569862,0.127723,0,0
01G1C-5 duplicate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341,0.013015,0.099986,0.21964,0.289135,0.518938,1.099849,1.94155,2.724085,3.445307,4.045389,4.514665,4.673818,4.533177,4.302713,4.231732,4.400883,4.499879,4.479222,4.368742,4.218267,4.107622,3.877158,3.726848,3.536709,3.23675,3.036778,2.846969,2.677157,2.537176,2.437355,2.227549,2.14756,1.797938,1.45815,1.018705,0.57926,0.129982,0,0
